pagecounts-20140801-000000.gz, size 89M
pagecounts-20140819-160000.gz, size 112M
pagecounts-20140819-170000.gz, size 106M
pagecounts-20140819-180000.gz, size 102M
pagecounts-20140819-190000.gz, size 102M
pagecounts-20140819-200000.gz, size 103M
pagecounts-20140819-210000.gz, size 102M
pagecounts-20140819-220000.gz, size 95M
pagecounts-20140819-230000.gz, size 92M
pagecounts-20140820-000000.gz, size 92M
pagecounts-20140820-010000.gz, size 92M
pagecounts-20140820-020000.gz, size 91M
pagecounts-20140820-030000.gz, size 94M
pagecounts-20140820-040000.gz, size 93M
pagecounts-20140820-050000.gz, size 93M
pagecounts-20140820-060000.gz, size 95M
pagecounts-20140820-070000.gz, size 100M
pagecounts-20140820-080000.gz, size 104M
pagecounts-20140820-090000.gz, size 106M
pagecounts-20140820-100000.gz, size 108M
pagecounts-20140820-110000.gz, size 108M
pagecounts-20140820-120000.gz, size 109M
pagecounts-20140820-130000.gz, size 109M
pagecounts-20140820-140000.gz, size 109M
pagecounts-20140820-150000.gz, size 110M
pagecounts-20140820-160000.gz, size 109M
pagecounts-20140820-170000.gz, size 105M
pagecounts-20140820-180000.gz, size 104M
pagecounts-20140820-190000.gz, size 104M
pagecounts-20140820-200000.gz, size 103M
pagecounts-20140820-210000.gz, size 100M
pagecounts-20140820-220000.gz, size 96M
pagecounts-20140820-230000.gz, size 93M
pagecounts-20140821-000000.gz, size 91M
pagecounts-20140821-010000.gz, size 87M
pagecounts-20140821-020000.gz, size 89M
pagecounts-20140821-030001.gz, size 93M
pagecounts-20140821-040000.gz, size 92M
pagecounts-20140821-050000.gz, size 92M
pagecounts-20140821-060000.gz, size 92M
pagecounts-20140821-070000.gz, size 96M
pagecounts-20140821-080000.gz, size 102M
pagecounts-20140821-090000.gz, size 108M
pagecounts-20140821-100000.gz, size 109M
pagecounts-20140821-110000.gz, size 108M
pagecounts-20140821-120000.gz, size 107M
pagecounts-20140821-130000.gz, size 109M
pagecounts-20140821-140000.gz, size 111M
pagecounts-20140821-150000.gz, size 111M
pagecounts-20140821-160000.gz, size 110M
pagecounts-20140821-170000.gz, size 106M
pagecounts-20140821-180000.gz, size 103M
pagecounts-20140821-190000.gz, size 103M
pagecounts-20140821-200000.gz, size 102M
pagecounts-20140821-210000.gz, size 103M
pagecounts-20140821-220000.gz, size 98M
pagecounts-20140821-230000.gz, size 99M
pagecounts-20140822-000000.gz, size 95M
pagecounts-20140822-010000.gz, size 92M
pagecounts-20140822-020000.gz, size 93M
pagecounts-20140822-030000.gz, size 95M
pagecounts-20140822-040000.gz, size 94M
pagecounts-20140822-050000.gz, size 94M
pagecounts-20140822-060000.gz, size 97M
pagecounts-20140822-070000.gz, size 104M
pagecounts-20140822-080000.gz, size 106M
pagecounts-20140822-090000.gz, size 108M
pagecounts-20140822-100000.gz, size 111M
pagecounts-20140822-110000.gz, size 113M
pagecounts-20140822-120000.gz, size 110M
pagecounts-20140822-130000.gz, size 112M
pagecounts-20140822-140000.gz, size 114M
pagecounts-20140822-150000.gz, size 112M
pagecounts-20140822-160000.gz, size 111M
pagecounts-20140822-170000.gz, size 106M
pagecounts-20140822-180000.gz, size 108M
pagecounts-20140822-190000.gz, size 103M
pagecounts-20140822-200000.gz, size 102M
pagecounts-20140822-210000.gz, size 100M
pagecounts-20140822-220000.gz, size 96M
pagecounts-20140822-230000.gz, size 90M
pagecounts-20140823-000000.gz, size 91M
pagecounts-20140823-010000.gz, size 92M
pagecounts-20140823-020000.gz, size 87M
pagecounts-20140823-030000.gz, size 87M
pagecounts-20140823-040000.gz, size 86M
pagecounts-20140823-050000.gz, size 84M
pagecounts-20140823-060000.gz, size 90M
pagecounts-20140823-070000.gz, size 93M
pagecounts-20140823-080000.gz, size 95M
pagecounts-20140823-090000.gz, size 96M
pagecounts-20140823-100000.gz, size 100M
pagecounts-20140823-110000.gz, size 101M
pagecounts-20140823-120000.gz, size 100M
pagecounts-20140823-130000.gz, size 100M
pagecounts-20140823-140000.gz, size 104M
pagecounts-20140823-150000.gz, size 104M
pagecounts-20140823-160000.gz, size 105M
pagecounts-20140823-170000.gz, size 102M
pagecounts-20140823-180000.gz, size 104M
pagecounts-20140823-190000.gz, size 103M
pagecounts-20140823-200000.gz, size 103M
pagecounts-20140823-210000.gz, size 101M
pagecounts-20140823-220000.gz, size 100M
pagecounts-20140823-230000.gz, size 97M
pagecounts-20140824-000000.gz, size 89M
pagecounts-20140824-010000.gz, size 87M
pagecounts-20140824-020000.gz, size 89M
pagecounts-20140824-030000.gz, size 88M
pagecounts-20140824-040000.gz, size 89M
pagecounts-20140824-050000.gz, size 85M
pagecounts-20140824-060000.gz, size 92M
pagecounts-20140824-070000.gz, size 95M
pagecounts-20140824-080001.gz, size 98M
pagecounts-20140824-090000.gz, size 101M
pagecounts-20140824-100000.gz, size 103M
pagecounts-20140824-110000.gz, size 101M
pagecounts-20140824-120000.gz, size 103M
pagecounts-20140824-130000.gz, size 102M
pagecounts-20140824-140000.gz, size 103M
pagecounts-20140824-150000.gz, size 103M
pagecounts-20140824-160000.gz, size 104M
pagecounts-20140824-170000.gz, size 103M
pagecounts-20140824-180000.gz, size 103M
pagecounts-20140824-190000.gz, size 104M
pagecounts-20140824-200000.gz, size 103M
pagecounts-20140824-210000.gz, size 101M
pagecounts-20140824-220000.gz, size 98M
pagecounts-20140824-230000.gz, size 96M
pagecounts-20140825-000000.gz, size 94M
pagecounts-20140825-010000.gz, size 94M
pagecounts-20140825-020000.gz, size 92M
pagecounts-20140825-030000.gz, size 93M
pagecounts-20140825-040000.gz, size 95M
pagecounts-20140825-050000.gz, size 93M
pagecounts-20140825-060000.gz, size 95M
pagecounts-20140825-070000.gz, size 101M
pagecounts-20140825-080000.gz, size 106M
pagecounts-20140825-090000.gz, size 108M
pagecounts-20140825-100001.gz, size 104M
pagecounts-20140825-110000.gz, size 101M
pagecounts-20140825-120000.gz, size 101M
pagecounts-20140825-130000.gz, size 103M
pagecounts-20140825-140000.gz, size 106M
pagecounts-20140825-150000.gz, size 110M
pagecounts-20140825-160000.gz, size 110M
pagecounts-20140825-170000.gz, size 109M
pagecounts-20140825-180000.gz, size 108M
pagecounts-20140825-190000.gz, size 105M
pagecounts-20140825-200000.gz, size 108M
pagecounts-20140825-210001.gz, size 108M
pagecounts-20140825-220000.gz, size 105M
pagecounts-20140825-230000.gz, size 101M
pagecounts-20140826-000000.gz, size 98M
pagecounts-20140826-010000.gz, size 97M
pagecounts-20140826-020000.gz, size 99M
pagecounts-20140826-030000.gz, size 105M
pagecounts-20140826-040000.gz, size 102M
pagecounts-20140826-050000.gz, size 99M
pagecounts-20140826-060000.gz, size 106M
pagecounts-20140826-070000.gz, size 109M
pagecounts-20140826-080000.gz, size 116M
pagecounts-20140826-090000.gz, size 119M
pagecounts-20140826-100000.gz, size 120M
pagecounts-20140826-110000.gz, size 119M
pagecounts-20140826-120000.gz, size 115M
pagecounts-20140826-130000.gz, size 117M
pagecounts-20140826-140000.gz, size 118M
pagecounts-20140826-150000.gz, size 119M
pagecounts-20140826-160000.gz, size 117M
pagecounts-20140826-170000.gz, size 114M
pagecounts-20140826-180000.gz, size 113M
pagecounts-20140826-190000.gz, size 113M
pagecounts-20140826-200000.gz, size 102M
pagecounts-20140826-210000.gz, size 100M
pagecounts-20140826-220015.gz, size 101M
pagecounts-20140826-230001.gz, size 96M
pagecounts-20140827-000013.gz, size 98M
pagecounts-20140827-010006.gz, size 99M
pagecounts-20140827-020003.gz, size 100M
pagecounts-20140827-030015.gz, size 102M
pagecounts-20140827-040000.gz, size 105M
pagecounts-20140827-050001.gz, size 105M
pagecounts-20140827-060000.gz, size 109M
pagecounts-20140827-070014.gz, size 109M
pagecounts-20140827-080017.gz, size 114M
pagecounts-20140827-090000.gz, size 116M
pagecounts-20140827-100015.gz, size 111M
pagecounts-20140827-110000.gz, size 105M
pagecounts-20140827-120015.gz, size 106M
pagecounts-20140827-130000.gz, size 107M
pagecounts-20140827-140000.gz, size 103M
pagecounts-20140827-150000.gz, size 107M
pagecounts-20140827-160001.gz, size 51M
pagecounts-20140827-170007.gz, size 103M
pagecounts-20140827-180013.gz, size 105M
pagecounts-20140827-190016.gz, size 103M
pagecounts-20140827-200000.gz, size 35M
pagecounts-20140827-210000.gz, size 111M
pagecounts-20140827-220000.gz, size 109M
pagecounts-20140827-230000.gz, size 96M
pagecounts-20140828-000000.gz, size 90M
pagecounts-20140828-010000.gz, size 92M
pagecounts-20140828-020000.gz, size 102M
pagecounts-20140828-030000.gz, size 104M
pagecounts-20140828-040000.gz, size 105M
pagecounts-20140828-050000.gz, size 105M
pagecounts-20140828-060000.gz, size 109M
pagecounts-20140828-070000.gz, size 115M
pagecounts-20140828-080000.gz, size 117M
pagecounts-20140828-090000.gz, size 114M
pagecounts-20140828-100000.gz, size 120M
pagecounts-20140828-110000.gz, size 118M
pagecounts-20140828-120000.gz, size 115M
pagecounts-20140828-130000.gz, size 115M
pagecounts-20140828-140000.gz, size 118M
pagecounts-20140828-150000.gz, size 116M
pagecounts-20140828-160000.gz, size 115M
