pagecounts-20120201-000000.gz, size 73M
pagecounts-20120206-020000.gz, size 75M
pagecounts-20120206-030000.gz, size 72M
pagecounts-20120206-040000.gz, size 71M
pagecounts-20120206-050000.gz, size 72M
pagecounts-20120206-060000.gz, size 81M
pagecounts-20120206-070000.gz, size 84M
pagecounts-20120206-080000.gz, size 81M
pagecounts-20120206-090000.gz, size 85M
pagecounts-20120206-100000.gz, size 87M
pagecounts-20120206-110001.gz, size 88M
pagecounts-20120206-120000.gz, size 91M
pagecounts-20120206-130000.gz, size 90M
pagecounts-20120206-140000.gz, size 93M
pagecounts-20120206-150000.gz, size 96M
pagecounts-20120206-160000.gz, size 101M
pagecounts-20120206-170000.gz, size 96M
pagecounts-20120206-180000.gz, size 95M
pagecounts-20120206-190000.gz, size 90M
pagecounts-20120206-200000.gz, size 87M
pagecounts-20120206-210000.gz, size 89M
pagecounts-20120206-220000.gz, size 85M
pagecounts-20120206-230001.gz, size 87M
pagecounts-20120207-000000.gz, size 81M
pagecounts-20120207-010000.gz, size 84M
pagecounts-20120207-020000.gz, size 78M
pagecounts-20120207-030000.gz, size 80M
pagecounts-20120207-040000.gz, size 81M
pagecounts-20120207-050000.gz, size 81M
pagecounts-20120207-060000.gz, size 77M
pagecounts-20120207-070000.gz, size 74M
pagecounts-20120207-080000.gz, size 81M
pagecounts-20120207-090000.gz, size 86M
pagecounts-20120207-100000.gz, size 86M
pagecounts-20120207-110000.gz, size 88M
pagecounts-20120207-120000.gz, size 92M
pagecounts-20120207-130001.gz, size 93M
pagecounts-20120207-140000.gz, size 97M
pagecounts-20120207-150000.gz, size 95M
pagecounts-20120207-160000.gz, size 97M
pagecounts-20120207-170000.gz, size 93M
pagecounts-20120207-180000.gz, size 92M
pagecounts-20120207-190000.gz, size 93M
pagecounts-20120207-200000.gz, size 92M
pagecounts-20120207-210000.gz, size 89M
pagecounts-20120207-220000.gz, size 89M
pagecounts-20120207-230000.gz, size 81M
pagecounts-20120208-000000.gz, size 73M
pagecounts-20120208-010000.gz, size 77M
pagecounts-20120208-020001.gz, size 81M
pagecounts-20120208-030000.gz, size 83M
pagecounts-20120208-040000.gz, size 78M
pagecounts-20120208-050000.gz, size 70M
pagecounts-20120208-060000.gz, size 72M
pagecounts-20120208-070000.gz, size 76M
pagecounts-20120208-080000.gz, size 80M
pagecounts-20120208-090000.gz, size 84M
pagecounts-20120208-100000.gz, size 85M
pagecounts-20120208-110000.gz, size 92M
pagecounts-20120208-120000.gz, size 97M
pagecounts-20120208-130000.gz, size 89M
pagecounts-20120208-140000.gz, size 93M
pagecounts-20120208-150001.gz, size 93M
pagecounts-20120208-160000.gz, size 95M
pagecounts-20120208-170000.gz, size 95M
pagecounts-20120208-180000.gz, size 93M
pagecounts-20120208-190000.gz, size 92M
pagecounts-20120208-200000.gz, size 90M
pagecounts-20120208-210000.gz, size 89M
pagecounts-20120208-220000.gz, size 89M
pagecounts-20120208-230000.gz, size 83M
pagecounts-20120209-000000.gz, size 76M
pagecounts-20120209-010000.gz, size 77M
pagecounts-20120209-020000.gz, size 73M
pagecounts-20120209-030000.gz, size 69M
pagecounts-20120209-040000.gz, size 64M
pagecounts-20120209-050001.gz, size 62M
pagecounts-20120209-060000.gz, size 64M
pagecounts-20120209-070000.gz, size 69M
pagecounts-20120209-080000.gz, size 74M
pagecounts-20120209-090000.gz, size 78M
pagecounts-20120209-100000.gz, size 85M
pagecounts-20120209-110000.gz, size 97M
pagecounts-20120209-120000.gz, size 100M
pagecounts-20120209-130000.gz, size 93M
pagecounts-20120209-140000.gz, size 94M
pagecounts-20120209-150000.gz, size 94M
pagecounts-20120209-160000.gz, size 96M
pagecounts-20120209-170000.gz, size 95M
pagecounts-20120209-180001.gz, size 93M
pagecounts-20120209-190000.gz, size 91M
pagecounts-20120209-200000.gz, size 91M
pagecounts-20120209-210000.gz, size 90M
pagecounts-20120209-220000.gz, size 90M
pagecounts-20120209-230000.gz, size 85M
pagecounts-20120210-000000.gz, size 74M
pagecounts-20120210-010000.gz, size 77M
pagecounts-20120210-020000.gz, size 75M
pagecounts-20120210-030000.gz, size 68M
pagecounts-20120210-040000.gz, size 66M
pagecounts-20120210-050000.gz, size 68M
pagecounts-20120210-060000.gz, size 71M
pagecounts-20120210-070001.gz, size 73M
pagecounts-20120210-080000.gz, size 74M
pagecounts-20120210-090000.gz, size 85M
pagecounts-20120210-100000.gz, size 91M
pagecounts-20120210-110000.gz, size 90M
pagecounts-20120210-120000.gz, size 89M
pagecounts-20120210-130000.gz, size 87M
pagecounts-20120210-140000.gz, size 89M
pagecounts-20120210-150000.gz, size 90M
pagecounts-20120210-160000.gz, size 90M
pagecounts-20120210-170000.gz, size 89M
pagecounts-20120210-180000.gz, size 88M
pagecounts-20120210-190000.gz, size 87M
pagecounts-20120210-200000.gz, size 77M
pagecounts-20120210-210001.gz, size 80M
pagecounts-20120210-220000.gz, size 78M
pagecounts-20120210-230000.gz, size 77M
pagecounts-20120211-000000.gz, size 72M
pagecounts-20120211-010000.gz, size 69M
pagecounts-20120211-020000.gz, size 64M
pagecounts-20120211-030000.gz, size 62M
pagecounts-20120211-040000.gz, size 62M
pagecounts-20120211-050000.gz, size 61M
pagecounts-20120211-060000.gz, size 62M
pagecounts-20120211-070000.gz, size 65M
pagecounts-20120211-080000.gz, size 67M
pagecounts-20120211-090000.gz, size 71M
pagecounts-20120211-100000.gz, size 82M
pagecounts-20120211-110001.gz, size 92M
pagecounts-20120211-120000.gz, size 95M
pagecounts-20120211-130000.gz, size 86M
pagecounts-20120211-140000.gz, size 86M
pagecounts-20120211-150000.gz, size 89M
pagecounts-20120211-160000.gz, size 91M
pagecounts-20120211-170000.gz, size 91M
pagecounts-20120211-180000.gz, size 90M
pagecounts-20120211-190000.gz, size 90M
pagecounts-20120211-200000.gz, size 88M
pagecounts-20120211-210000.gz, size 86M
pagecounts-20120211-220000.gz, size 84M
pagecounts-20120211-230000.gz, size 81M
pagecounts-20120212-000001.gz, size 75M
pagecounts-20120212-010000.gz, size 75M
pagecounts-20120212-020000.gz, size 72M
pagecounts-20120212-030000.gz, size 69M
pagecounts-20120212-040000.gz, size 69M
pagecounts-20120212-050000.gz, size 68M
pagecounts-20120212-060000.gz, size 68M
pagecounts-20120212-070000.gz, size 70M
pagecounts-20120212-080000.gz, size 75M
pagecounts-20120212-090000.gz, size 85M
pagecounts-20120212-100000.gz, size 92M
pagecounts-20120212-110000.gz, size 91M
pagecounts-20120212-120000.gz, size 92M
pagecounts-20120212-130001.gz, size 90M
pagecounts-20120212-140000.gz, size 91M
pagecounts-20120212-150000.gz, size 92M
pagecounts-20120212-160000.gz, size 93M
pagecounts-20120212-170000.gz, size 94M
pagecounts-20120212-180000.gz, size 93M
pagecounts-20120212-190000.gz, size 94M
pagecounts-20120212-200000.gz, size 90M
pagecounts-20120212-210000.gz, size 89M
pagecounts-20120212-220000.gz, size 86M
pagecounts-20120212-230000.gz, size 80M
pagecounts-20120213-000000.gz, size 76M
pagecounts-20120213-010000.gz, size 74M
pagecounts-20120213-020001.gz, size 72M
pagecounts-20120213-030000.gz, size 71M
pagecounts-20120213-040000.gz, size 70M
pagecounts-20120213-050000.gz, size 68M
pagecounts-20120213-060000.gz, size 71M
pagecounts-20120213-070000.gz, size 81M
pagecounts-20120213-080000.gz, size 88M
pagecounts-20120213-090000.gz, size 91M
pagecounts-20120213-100000.gz, size 92M
pagecounts-20120213-110000.gz, size 92M
pagecounts-20120213-120000.gz, size 93M
pagecounts-20120213-130000.gz, size 91M
pagecounts-20120213-140000.gz, size 93M
pagecounts-20120213-150001.gz, size 96M
pagecounts-20120213-160000.gz, size 95M
pagecounts-20120213-170000.gz, size 95M
pagecounts-20120213-180000.gz, size 93M
pagecounts-20120213-190000.gz, size 92M
pagecounts-20120213-200000.gz, size 88M
pagecounts-20120213-210000.gz, size 88M
pagecounts-20120213-220000.gz, size 85M
pagecounts-20120213-230000.gz, size 81M
pagecounts-20120214-000000.gz, size 76M
pagecounts-20120214-010000.gz, size 75M
pagecounts-20120214-020000.gz, size 73M
pagecounts-20120214-030000.gz, size 73M
pagecounts-20120214-040000.gz, size 71M
pagecounts-20120214-050001.gz, size 77M
pagecounts-20120214-060000.gz, size 79M
pagecounts-20120214-070000.gz, size 79M
pagecounts-20120214-080000.gz, size 83M
pagecounts-20120214-090000.gz, size 84M
pagecounts-20120214-100000.gz, size 87M
pagecounts-20120214-110000.gz, size 89M
pagecounts-20120214-120000.gz, size 89M
pagecounts-20120214-130000.gz, size 89M
pagecounts-20120214-140000.gz, size 92M
pagecounts-20120214-150000.gz, size 95M
pagecounts-20120214-160000.gz, size 96M
pagecounts-20120214-170000.gz, size 93M
pagecounts-20120214-180001.gz, size 91M
pagecounts-20120214-190000.gz, size 90M
pagecounts-20120214-200000.gz, size 89M
pagecounts-20120214-210000.gz, size 87M
pagecounts-20120214-220000.gz, size 85M
pagecounts-20120214-230000.gz, size 82M
pagecounts-20120215-000000.gz, size 76M
pagecounts-20120215-010000.gz, size 74M
pagecounts-20120215-020000.gz, size 72M
pagecounts-20120215-030000.gz, size 76M
pagecounts-20120215-040000.gz, size 82M
pagecounts-20120215-050000.gz, size 81M
pagecounts-20120215-060000.gz, size 76M
pagecounts-20120215-070001.gz, size 77M
pagecounts-20120215-080000.gz, size 80M
pagecounts-20120215-090000.gz, size 82M
pagecounts-20120215-100000.gz, size 87M
pagecounts-20120215-110000.gz, size 88M
pagecounts-20120215-120000.gz, size 87M
pagecounts-20120215-130000.gz, size 90M
pagecounts-20120215-140000.gz, size 95M
pagecounts-20120215-150000.gz, size 92M
pagecounts-20120215-160000.gz, size 94M
pagecounts-20120215-170000.gz, size 92M
pagecounts-20120215-180000.gz, size 89M
pagecounts-20120215-190001.gz, size 87M
pagecounts-20120215-200000.gz, size 89M
pagecounts-20120215-210000.gz, size 87M
pagecounts-20120215-220000.gz, size 85M
pagecounts-20120215-230000.gz, size 81M
pagecounts-20120216-000000.gz, size 75M
pagecounts-20120216-010000.gz, size 77M
pagecounts-20120216-020000.gz, size 79M
pagecounts-20120216-030000.gz, size 81M
pagecounts-20120216-040000.gz, size 77M
pagecounts-20120216-050000.gz, size 73M
pagecounts-20120216-060000.gz, size 73M
pagecounts-20120216-070000.gz, size 74M
pagecounts-20120216-080000.gz, size 82M
pagecounts-20120216-090001.gz, size 89M
pagecounts-20120216-100000.gz, size 95M
pagecounts-20120216-110000.gz, size 91M
pagecounts-20120216-120000.gz, size 94M
pagecounts-20120216-130000.gz, size 92M
pagecounts-20120216-140000.gz, size 95M
pagecounts-20120216-150000.gz, size 95M
pagecounts-20120216-160000.gz, size 96M
pagecounts-20120216-170000.gz, size 96M
pagecounts-20120216-180000.gz, size 96M
pagecounts-20120216-190000.gz, size 93M
pagecounts-20120216-200000.gz, size 93M
pagecounts-20120216-210001.gz, size 92M
pagecounts-20120216-220000.gz, size 86M
pagecounts-20120216-230000.gz, size 79M
pagecounts-20120217-000000.gz, size 79M
pagecounts-20120217-010000.gz, size 77M
pagecounts-20120217-020000.gz, size 72M
pagecounts-20120217-030000.gz, size 67M
pagecounts-20120217-040000.gz, size 68M
pagecounts-20120217-050000.gz, size 67M
pagecounts-20120217-060000.gz, size 67M
pagecounts-20120217-070000.gz, size 68M
pagecounts-20120217-080000.gz, size 74M
pagecounts-20120217-090000.gz, size 78M
pagecounts-20120217-100001.gz, size 83M
pagecounts-20120217-110000.gz, size 92M
pagecounts-20120217-120000.gz, size 95M
pagecounts-20120217-130000.gz, size 92M
pagecounts-20120217-140000.gz, size 92M
pagecounts-20120217-150000.gz, size 92M
pagecounts-20120217-160000.gz, size 93M
pagecounts-20120217-170000.gz, size 92M
pagecounts-20120217-180000.gz, size 91M
pagecounts-20120217-190000.gz, size 89M
pagecounts-20120217-200000.gz, size 87M
pagecounts-20120217-210000.gz, size 84M
pagecounts-20120217-220000.gz, size 82M
pagecounts-20120217-230001.gz, size 80M
pagecounts-20120218-000000.gz, size 75M
pagecounts-20120218-010000.gz, size 75M
pagecounts-20120218-020000.gz, size 72M
pagecounts-20120218-030000.gz, size 70M
pagecounts-20120218-040000.gz, size 70M
pagecounts-20120218-050000.gz, size 71M
pagecounts-20120218-060000.gz, size 71M
pagecounts-20120218-070000.gz, size 71M
pagecounts-20120218-080000.gz, size 72M
pagecounts-20120218-090000.gz, size 78M
pagecounts-20120218-100000.gz, size 84M
pagecounts-20120218-110000.gz, size 87M
pagecounts-20120218-120001.gz, size 86M
pagecounts-20120218-130000.gz, size 85M
pagecounts-20120218-140000.gz, size 88M
pagecounts-20120218-150000.gz, size 88M
pagecounts-20120218-160000.gz, size 90M
pagecounts-20120218-170000.gz, size 92M
pagecounts-20120218-180000.gz, size 89M
pagecounts-20120218-190000.gz, size 87M
pagecounts-20120218-200000.gz, size 85M
pagecounts-20120218-210000.gz, size 85M
pagecounts-20120218-220000.gz, size 81M
pagecounts-20120218-230000.gz, size 76M
pagecounts-20120219-000000.gz, size 73M
pagecounts-20120219-010001.gz, size 71M
pagecounts-20120219-020000.gz, size 68M
pagecounts-20120219-030000.gz, size 67M
pagecounts-20120219-040000.gz, size 66M
pagecounts-20120219-050000.gz, size 65M
pagecounts-20120219-060000.gz, size 63M
pagecounts-20120219-070000.gz, size 69M
pagecounts-20120219-080000.gz, size 76M
pagecounts-20120219-090000.gz, size 82M
pagecounts-20120219-100000.gz, size 87M
pagecounts-20120219-110000.gz, size 89M
pagecounts-20120219-120000.gz, size 91M
pagecounts-20120219-130000.gz, size 89M
pagecounts-20120219-140000.gz, size 89M
pagecounts-20120219-150001.gz, size 92M
pagecounts-20120219-160000.gz, size 93M
pagecounts-20120219-170000.gz, size 94M
pagecounts-20120219-180000.gz, size 94M
pagecounts-20120219-190000.gz, size 92M
pagecounts-20120219-200000.gz, size 91M
pagecounts-20120219-210000.gz, size 88M
pagecounts-20120219-220000.gz, size 85M
pagecounts-20120219-230000.gz, size 80M
pagecounts-20120220-000000.gz, size 76M
pagecounts-20120220-010000.gz, size 76M
pagecounts-20120220-020000.gz, size 73M
pagecounts-20120220-030000.gz, size 73M
pagecounts-20120220-040001.gz, size 71M
pagecounts-20120220-050000.gz, size 72M
pagecounts-20120220-060000.gz, size 77M
pagecounts-20120220-070000.gz, size 79M
pagecounts-20120220-080000.gz, size 82M
pagecounts-20120220-090000.gz, size 85M
pagecounts-20120220-100000.gz, size 90M
pagecounts-20120220-110000.gz, size 91M
pagecounts-20120220-120000.gz, size 90M
pagecounts-20120220-130000.gz, size 88M
pagecounts-20120220-140000.gz, size 91M
pagecounts-20120220-150000.gz, size 95M
pagecounts-20120220-160000.gz, size 97M
pagecounts-20120220-170001.gz, size 95M
pagecounts-20120220-180000.gz, size 93M
pagecounts-20120220-190000.gz, size 91M
pagecounts-20120220-200000.gz, size 91M
pagecounts-20120220-210000.gz, size 90M
pagecounts-20120220-220000.gz, size 89M
pagecounts-20120220-230000.gz, size 83M
pagecounts-20120221-000000.gz, size 78M
pagecounts-20120221-010000.gz, size 76M
pagecounts-20120221-020000.gz, size 74M
pagecounts-20120221-030000.gz, size 73M
pagecounts-20120221-040000.gz, size 78M
pagecounts-20120221-050000.gz, size 79M
pagecounts-20120221-060001.gz, size 77M
pagecounts-20120221-070000.gz, size 76M
pagecounts-20120221-080000.gz, size 80M
pagecounts-20120221-090000.gz, size 85M
pagecounts-20120221-100000.gz, size 84M
pagecounts-20120221-110000.gz, size 85M
pagecounts-20120221-120000.gz, size 89M
pagecounts-20120221-130000.gz, size 92M
pagecounts-20120221-140000.gz, size 98M
pagecounts-20120221-150000.gz, size 98M
pagecounts-20120221-160000.gz, size 96M
pagecounts-20120221-170000.gz, size 93M
pagecounts-20120221-180001.gz, size 89M
pagecounts-20120221-190000.gz, size 89M
pagecounts-20120221-200000.gz, size 90M
pagecounts-20120221-210000.gz, size 89M
pagecounts-20120221-220000.gz, size 85M
pagecounts-20120221-230000.gz, size 74M
pagecounts-20120222-000000.gz, size 75M
pagecounts-20120222-010000.gz, size 69M
pagecounts-20120222-020000.gz, size 75M
pagecounts-20120222-030000.gz, size 77M
pagecounts-20120222-040000.gz, size 77M
pagecounts-20120222-050000.gz, size 75M
pagecounts-20120222-060000.gz, size 75M
pagecounts-20120222-070000.gz, size 79M
pagecounts-20120222-080001.gz, size 83M
pagecounts-20120222-090000.gz, size 86M
pagecounts-20120222-100000.gz, size 86M
pagecounts-20120222-110000.gz, size 91M
pagecounts-20120222-120000.gz, size 92M
pagecounts-20120222-130000.gz, size 90M
pagecounts-20120222-140000.gz, size 90M
pagecounts-20120222-150000.gz, size 90M
pagecounts-20120222-160000.gz, size 92M
pagecounts-20120222-170000.gz, size 84M
pagecounts-20120222-180000.gz, size 89M
pagecounts-20120222-190000.gz, size 90M
pagecounts-20120222-200001.gz, size 91M
pagecounts-20120222-210000.gz, size 89M
pagecounts-20120222-220000.gz, size 86M
pagecounts-20120222-230000.gz, size 82M
pagecounts-20120223-000000.gz, size 78M
pagecounts-20120223-010000.gz, size 72M
pagecounts-20120223-020000.gz, size 70M
pagecounts-20120223-030000.gz, size 67M
pagecounts-20120223-040000.gz, size 67M
pagecounts-20120223-050000.gz, size 65M
pagecounts-20120223-060000.gz, size 65M
pagecounts-20120223-070000.gz, size 70M
pagecounts-20120223-080000.gz, size 75M
pagecounts-20120223-090000.gz, size 81M
pagecounts-20120223-100001.gz, size 86M
pagecounts-20120223-110000.gz, size 95M
pagecounts-20120223-120000.gz, size 97M
pagecounts-20120223-130000.gz, size 96M
pagecounts-20120223-140000.gz, size 98M
pagecounts-20120223-150000.gz, size 98M
pagecounts-20120223-160000.gz, size 102M
pagecounts-20120223-170000.gz, size 101M
pagecounts-20120223-180000.gz, size 101M
pagecounts-20120223-190000.gz, size 100M
pagecounts-20120223-200001.gz, size 99M
pagecounts-20120223-210000.gz, size 100M
pagecounts-20120223-220000.gz, size 96M
pagecounts-20120223-230000.gz, size 89M
pagecounts-20120224-000000.gz, size 84M
pagecounts-20120224-010000.gz, size 75M
pagecounts-20120224-020000.gz, size 75M
pagecounts-20120224-030000.gz, size 70M
pagecounts-20120224-040000.gz, size 78M
pagecounts-20120224-050000.gz, size 80M
pagecounts-20120224-060000.gz, size 82M
pagecounts-20120224-070000.gz, size 82M
pagecounts-20120224-080001.gz, size 88M
pagecounts-20120224-090000.gz, size 94M
pagecounts-20120224-100000.gz, size 97M
pagecounts-20120224-110000.gz, size 100M
pagecounts-20120224-120000.gz, size 99M
pagecounts-20120224-130000.gz, size 97M
pagecounts-20120224-140000.gz, size 100M
pagecounts-20120224-150000.gz, size 101M
pagecounts-20120224-160000.gz, size 101M
pagecounts-20120224-170000.gz, size 99M
pagecounts-20120224-180001.gz, size 98M
pagecounts-20120224-190000.gz, size 98M
pagecounts-20120224-200000.gz, size 95M
pagecounts-20120224-210000.gz, size 96M
pagecounts-20120224-220000.gz, size 92M
pagecounts-20120224-230000.gz, size 85M
pagecounts-20120225-000000.gz, size 75M
pagecounts-20120225-010000.gz, size 76M
pagecounts-20120225-020000.gz, size 75M
pagecounts-20120225-030000.gz, size 74M
pagecounts-20120225-040000.gz, size 72M
pagecounts-20120225-050000.gz, size 73M
pagecounts-20120225-060001.gz, size 72M
pagecounts-20120225-070000.gz, size 76M
pagecounts-20120225-080000.gz, size 83M
pagecounts-20120225-090000.gz, size 87M
pagecounts-20120225-100000.gz, size 91M
pagecounts-20120225-110000.gz, size 91M
pagecounts-20120225-120000.gz, size 93M
pagecounts-20120225-130000.gz, size 90M
pagecounts-20120225-140000.gz, size 93M
pagecounts-20120225-150000.gz, size 96M
pagecounts-20120225-160000.gz, size 97M
pagecounts-20120225-170000.gz, size 96M
pagecounts-20120225-180001.gz, size 96M
pagecounts-20120225-190000.gz, size 94M
pagecounts-20120225-200000.gz, size 93M
pagecounts-20120225-210000.gz, size 93M
pagecounts-20120225-220000.gz, size 89M
pagecounts-20120225-230000.gz, size 86M
pagecounts-20120226-000000.gz, size 81M
pagecounts-20120226-010000.gz, size 81M
pagecounts-20120226-020000.gz, size 78M
pagecounts-20120226-030000.gz, size 77M
pagecounts-20120226-040000.gz, size 74M
pagecounts-20120226-050000.gz, size 74M
pagecounts-20120226-060001.gz, size 79M
pagecounts-20120226-070000.gz, size 81M
pagecounts-20120226-080000.gz, size 84M
pagecounts-20120226-090000.gz, size 85M
pagecounts-20120226-100000.gz, size 88M
pagecounts-20120226-110000.gz, size 92M
pagecounts-20120226-120000.gz, size 97M
pagecounts-20120226-130000.gz, size 97M
pagecounts-20120226-140000.gz, size 99M
pagecounts-20120226-150000.gz, size 98M
pagecounts-20120226-160000.gz, size 98M
pagecounts-20120226-170001.gz, size 97M
pagecounts-20120226-180000.gz, size 92M
pagecounts-20120226-190000.gz, size 96M
pagecounts-20120226-200000.gz, size 94M
pagecounts-20120226-210000.gz, size 92M
pagecounts-20120226-220000.gz, size 89M
pagecounts-20120226-230000.gz, size 86M
pagecounts-20120227-000000.gz, size 80M
pagecounts-20120227-010000.gz, size 77M
pagecounts-20120227-020000.gz, size 77M
pagecounts-20120227-030000.gz, size 72M
pagecounts-20120227-040000.gz, size 82M
pagecounts-20120227-050000.gz, size 80M
pagecounts-20120227-060001.gz, size 82M
pagecounts-20120227-070000.gz, size 81M
pagecounts-20120227-080000.gz, size 83M
pagecounts-20120227-090000.gz, size 83M
pagecounts-20120227-100000.gz, size 92M
pagecounts-20120227-110000.gz, size 92M
pagecounts-20120227-120000.gz, size 93M
pagecounts-20120227-130000.gz, size 95M
pagecounts-20120227-140000.gz, size 97M
pagecounts-20120227-150000.gz, size 99M
pagecounts-20120227-160000.gz, size 97M
pagecounts-20120227-170000.gz, size 96M
pagecounts-20120227-180001.gz, size 88M
pagecounts-20120227-190000.gz, size 92M
pagecounts-20120227-200000.gz, size 90M
pagecounts-20120227-210000.gz, size 89M
pagecounts-20120227-220000.gz, size 87M
pagecounts-20120227-230000.gz, size 82M
pagecounts-20120228-000000.gz, size 70M
pagecounts-20120228-010000.gz, size 74M
pagecounts-20120228-020000.gz, size 78M
pagecounts-20120228-030000.gz, size 79M
pagecounts-20120228-040000.gz, size 82M
pagecounts-20120228-050000.gz, size 76M
pagecounts-20120228-060000.gz, size 78M
pagecounts-20120228-070001.gz, size 80M
pagecounts-20120228-080000.gz, size 83M
pagecounts-20120228-090000.gz, size 87M
pagecounts-20120228-100000.gz, size 87M
pagecounts-20120228-110000.gz, size 89M
pagecounts-20120228-120000.gz, size 92M
pagecounts-20120228-130000.gz, size 94M
pagecounts-20120228-140000.gz, size 96M
pagecounts-20120228-150000.gz, size 92M
pagecounts-20120228-160000.gz, size 93M
