pagecounts-20120401-000000.gz, size 69M
pagecounts-20120404-180000.gz, size 91M
pagecounts-20120404-190000.gz, size 90M
pagecounts-20120404-200000.gz, size 89M
pagecounts-20120404-210000.gz, size 86M
pagecounts-20120404-220000.gz, size 82M
pagecounts-20120404-230000.gz, size 74M
pagecounts-20120405-000000.gz, size 65M
pagecounts-20120405-010001.gz, size 65M
pagecounts-20120405-020000.gz, size 64M
pagecounts-20120405-030000.gz, size 63M
pagecounts-20120405-040000.gz, size 64M
pagecounts-20120405-050000.gz, size 65M
pagecounts-20120405-060000.gz, size 66M
pagecounts-20120405-070000.gz, size 72M
pagecounts-20120405-080000.gz, size 79M
pagecounts-20120405-090000.gz, size 85M
pagecounts-20120405-100000.gz, size 85M
pagecounts-20120405-110000.gz, size 84M
pagecounts-20120405-120000.gz, size 85M
pagecounts-20120405-130000.gz, size 88M
pagecounts-20120405-140000.gz, size 92M
pagecounts-20120405-150001.gz, size 91M
pagecounts-20120405-160000.gz, size 85M
pagecounts-20120405-170000.gz, size 81M
pagecounts-20120405-180000.gz, size 81M
pagecounts-20120405-190000.gz, size 83M
pagecounts-20120405-200000.gz, size 85M
pagecounts-20120405-210000.gz, size 81M
pagecounts-20120405-220000.gz, size 76M
pagecounts-20120405-230000.gz, size 70M
pagecounts-20120406-000000.gz, size 67M
pagecounts-20120406-010000.gz, size 65M
pagecounts-20120406-020000.gz, size 63M
pagecounts-20120406-030000.gz, size 62M
pagecounts-20120406-040001.gz, size 61M
pagecounts-20120406-050000.gz, size 62M
pagecounts-20120406-060000.gz, size 66M
pagecounts-20120406-070000.gz, size 78M
pagecounts-20120406-080000.gz, size 80M
pagecounts-20120406-090000.gz, size 79M
pagecounts-20120406-100000.gz, size 81M
pagecounts-20120406-110000.gz, size 81M
pagecounts-20120406-120000.gz, size 83M
pagecounts-20120406-130000.gz, size 85M
pagecounts-20120406-140000.gz, size 88M
pagecounts-20120406-150000.gz, size 89M
pagecounts-20120406-160000.gz, size 89M
pagecounts-20120406-170000.gz, size 87M
pagecounts-20120406-180001.gz, size 86M
pagecounts-20120406-190000.gz, size 85M
pagecounts-20120406-200000.gz, size 85M
pagecounts-20120406-210000.gz, size 81M
pagecounts-20120406-220000.gz, size 76M
pagecounts-20120406-230000.gz, size 64M
pagecounts-20120407-000000.gz, size 65M
pagecounts-20120407-010000.gz, size 64M
pagecounts-20120407-020000.gz, size 58M
pagecounts-20120407-030000.gz, size 62M
pagecounts-20120407-040000.gz, size 66M
pagecounts-20120407-050000.gz, size 70M
pagecounts-20120407-060000.gz, size 69M
pagecounts-20120407-070000.gz, size 74M
pagecounts-20120407-080001.gz, size 73M
pagecounts-20120407-090000.gz, size 77M
pagecounts-20120407-100000.gz, size 79M
pagecounts-20120407-110000.gz, size 77M
pagecounts-20120407-120000.gz, size 79M
pagecounts-20120407-130000.gz, size 81M
pagecounts-20120407-140000.gz, size 84M
pagecounts-20120407-150000.gz, size 87M
pagecounts-20120407-160000.gz, size 87M
pagecounts-20120407-170000.gz, size 86M
pagecounts-20120407-180000.gz, size 82M
pagecounts-20120407-190000.gz, size 81M
pagecounts-20120407-200000.gz, size 81M
pagecounts-20120407-210001.gz, size 78M
pagecounts-20120407-220000.gz, size 74M
pagecounts-20120407-230000.gz, size 70M
pagecounts-20120408-000000.gz, size 66M
pagecounts-20120408-010000.gz, size 64M
pagecounts-20120408-020000.gz, size 63M
pagecounts-20120408-030000.gz, size 69M
pagecounts-20120408-040000.gz, size 72M
pagecounts-20120408-050000.gz, size 71M
pagecounts-20120408-060000.gz, size 66M
pagecounts-20120408-070000.gz, size 69M
pagecounts-20120408-080000.gz, size 73M
pagecounts-20120408-090000.gz, size 77M
pagecounts-20120408-100000.gz, size 80M
pagecounts-20120408-110001.gz, size 83M
pagecounts-20120408-120000.gz, size 85M
pagecounts-20120408-130000.gz, size 88M
pagecounts-20120408-140000.gz, size 89M
pagecounts-20120408-150000.gz, size 91M
pagecounts-20120408-160000.gz, size 89M
pagecounts-20120408-170000.gz, size 89M
pagecounts-20120408-180000.gz, size 88M
pagecounts-20120408-190000.gz, size 86M
pagecounts-20120408-200000.gz, size 85M
pagecounts-20120408-210000.gz, size 84M
pagecounts-20120408-220000.gz, size 80M
pagecounts-20120408-230000.gz, size 76M
pagecounts-20120409-000001.gz, size 73M
pagecounts-20120409-010000.gz, size 76M
pagecounts-20120409-020000.gz, size 71M
pagecounts-20120409-030000.gz, size 76M
pagecounts-20120409-040000.gz, size 70M
pagecounts-20120409-050000.gz, size 69M
pagecounts-20120409-060000.gz, size 71M
pagecounts-20120409-070000.gz, size 75M
pagecounts-20120409-080000.gz, size 79M
pagecounts-20120409-090000.gz, size 82M
pagecounts-20120409-100000.gz, size 84M
pagecounts-20120409-110000.gz, size 86M
pagecounts-20120409-120000.gz, size 88M
pagecounts-20120409-130000.gz, size 90M
pagecounts-20120409-140001.gz, size 93M
pagecounts-20120409-150000.gz, size 92M
pagecounts-20120409-160000.gz, size 90M
pagecounts-20120409-170000.gz, size 90M
pagecounts-20120409-180000.gz, size 89M
pagecounts-20120409-190000.gz, size 83M
pagecounts-20120409-200000.gz, size 82M
pagecounts-20120409-210000.gz, size 82M
pagecounts-20120409-220000.gz, size 82M
pagecounts-20120409-230000.gz, size 79M
pagecounts-20120410-000000.gz, size 78M
pagecounts-20120410-010000.gz, size 69M
pagecounts-20120410-020000.gz, size 68M
pagecounts-20120410-030001.gz, size 66M
pagecounts-20120410-040000.gz, size 65M
pagecounts-20120410-050000.gz, size 66M
pagecounts-20120410-060000.gz, size 67M
pagecounts-20120410-070000.gz, size 71M
pagecounts-20120410-080000.gz, size 77M
pagecounts-20120410-090000.gz, size 82M
pagecounts-20120410-100000.gz, size 85M
pagecounts-20120410-110000.gz, size 93M
pagecounts-20120410-120000.gz, size 96M
pagecounts-20120410-130000.gz, size 97M
pagecounts-20120410-140000.gz, size 98M
pagecounts-20120410-150000.gz, size 98M
pagecounts-20120410-160001.gz, size 95M
pagecounts-20120410-170000.gz, size 96M
pagecounts-20120410-180000.gz, size 91M
pagecounts-20120410-190000.gz, size 94M
pagecounts-20120410-200000.gz, size 94M
pagecounts-20120410-210000.gz, size 91M
pagecounts-20120410-220000.gz, size 84M
pagecounts-20120410-230000.gz, size 74M
pagecounts-20120411-000000.gz, size 71M
pagecounts-20120411-010000.gz, size 67M
pagecounts-20120411-020000.gz, size 66M
pagecounts-20120411-030000.gz, size 69M
pagecounts-20120411-040001.gz, size 66M
pagecounts-20120411-050000.gz, size 66M
pagecounts-20120411-060000.gz, size 67M
pagecounts-20120411-070000.gz, size 71M
pagecounts-20120411-080000.gz, size 76M
pagecounts-20120411-090000.gz, size 85M
pagecounts-20120411-100000.gz, size 87M
pagecounts-20120411-110000.gz, size 79M
pagecounts-20120411-120000.gz, size 90M
pagecounts-20120411-130000.gz, size 95M
pagecounts-20120411-140000.gz, size 99M
pagecounts-20120411-150000.gz, size 99M
pagecounts-20120411-160000.gz, size 95M
pagecounts-20120411-170000.gz, size 96M
pagecounts-20120411-180001.gz, size 93M
pagecounts-20120411-190000.gz, size 93M
pagecounts-20120411-200000.gz, size 93M
pagecounts-20120411-210000.gz, size 87M
pagecounts-20120411-220000.gz, size 83M
pagecounts-20120411-230000.gz, size 76M
pagecounts-20120412-000000.gz, size 73M
pagecounts-20120412-010000.gz, size 68M
pagecounts-20120412-020000.gz, size 65M
pagecounts-20120412-030000.gz, size 64M
pagecounts-20120412-040000.gz, size 61M
pagecounts-20120412-050000.gz, size 63M
pagecounts-20120412-060000.gz, size 66M
pagecounts-20120412-070000.gz, size 73M
pagecounts-20120412-080001.gz, size 82M
pagecounts-20120412-090000.gz, size 91M
pagecounts-20120412-100000.gz, size 91M
pagecounts-20120412-110000.gz, size 86M
pagecounts-20120412-120000.gz, size 88M
pagecounts-20120412-130000.gz, size 91M
pagecounts-20120412-140000.gz, size 94M
pagecounts-20120412-150000.gz, size 94M
pagecounts-20120412-160000.gz, size 90M
pagecounts-20120412-170000.gz, size 91M
pagecounts-20120412-180000.gz, size 90M
pagecounts-20120412-190000.gz, size 89M
pagecounts-20120412-200000.gz, size 88M
pagecounts-20120412-210001.gz, size 85M
pagecounts-20120412-220000.gz, size 77M
pagecounts-20120412-230000.gz, size 65M
pagecounts-20120413-000000.gz, size 64M
pagecounts-20120413-010000.gz, size 64M
pagecounts-20120413-020000.gz, size 64M
pagecounts-20120413-030000.gz, size 64M
pagecounts-20120413-040000.gz, size 65M
pagecounts-20120413-050000.gz, size 71M
pagecounts-20120413-060000.gz, size 73M
pagecounts-20120413-070000.gz, size 83M
pagecounts-20120413-080000.gz, size 79M
pagecounts-20120413-090000.gz, size 82M
pagecounts-20120413-100001.gz, size 83M
pagecounts-20120413-110000.gz, size 83M
pagecounts-20120413-120000.gz, size 87M
pagecounts-20120413-130000.gz, size 90M
pagecounts-20120413-140000.gz, size 93M
pagecounts-20120413-150000.gz, size 93M
pagecounts-20120413-160000.gz, size 89M
pagecounts-20120413-170000.gz, size 87M
pagecounts-20120413-180000.gz, size 85M
pagecounts-20120413-190000.gz, size 86M
pagecounts-20120413-200000.gz, size 80M
pagecounts-20120413-210000.gz, size 80M
pagecounts-20120413-220000.gz, size 79M
pagecounts-20120413-230000.gz, size 75M
pagecounts-20120414-000001.gz, size 69M
pagecounts-20120414-010000.gz, size 65M
pagecounts-20120414-020000.gz, size 66M
pagecounts-20120414-030000.gz, size 65M
pagecounts-20120414-040000.gz, size 74M
pagecounts-20120414-050000.gz, size 72M
pagecounts-20120414-060000.gz, size 73M
pagecounts-20120414-070000.gz, size 74M
pagecounts-20120414-080000.gz, size 74M
pagecounts-20120414-090000.gz, size 77M
pagecounts-20120414-100000.gz, size 79M
pagecounts-20120414-110000.gz, size 81M
pagecounts-20120414-120000.gz, size 82M
pagecounts-20120414-130000.gz, size 85M
pagecounts-20120414-140001.gz, size 86M
pagecounts-20120414-150000.gz, size 88M
pagecounts-20120414-160000.gz, size 87M
pagecounts-20120414-170000.gz, size 87M
pagecounts-20120414-180000.gz, size 84M
pagecounts-20120414-190000.gz, size 82M
pagecounts-20120414-200000.gz, size 80M
pagecounts-20120414-210000.gz, size 79M
pagecounts-20120414-220000.gz, size 76M
pagecounts-20120414-230000.gz, size 72M
pagecounts-20120415-000000.gz, size 66M
pagecounts-20120415-010000.gz, size 64M
pagecounts-20120415-020000.gz, size 71M
pagecounts-20120415-030000.gz, size 72M
pagecounts-20120415-040001.gz, size 76M
pagecounts-20120415-050000.gz, size 68M
pagecounts-20120415-060000.gz, size 68M
pagecounts-20120415-070000.gz, size 76M
pagecounts-20120415-080000.gz, size 75M
pagecounts-20120415-090000.gz, size 80M
pagecounts-20120415-100000.gz, size 86M
pagecounts-20120415-110000.gz, size 82M
pagecounts-20120415-120000.gz, size 85M
pagecounts-20120415-130000.gz, size 88M
pagecounts-20120415-140000.gz, size 90M
pagecounts-20120415-150000.gz, size 93M
pagecounts-20120415-160000.gz, size 95M
pagecounts-20120415-170000.gz, size 93M
pagecounts-20120415-180001.gz, size 92M
pagecounts-20120415-190000.gz, size 92M
pagecounts-20120415-200000.gz, size 90M
pagecounts-20120415-210000.gz, size 85M
pagecounts-20120415-220000.gz, size 79M
pagecounts-20120415-230000.gz, size 74M
pagecounts-20120416-000000.gz, size 72M
pagecounts-20120416-010000.gz, size 69M
pagecounts-20120416-020000.gz, size 66M
pagecounts-20120416-030000.gz, size 65M
pagecounts-20120416-040000.gz, size 67M
pagecounts-20120416-050000.gz, size 66M
pagecounts-20120416-060000.gz, size 67M
pagecounts-20120416-070000.gz, size 73M
pagecounts-20120416-080001.gz, size 77M
pagecounts-20120416-090000.gz, size 82M
pagecounts-20120416-100000.gz, size 83M
pagecounts-20120416-110000.gz, size 87M
pagecounts-20120416-120000.gz, size 94M
pagecounts-20120416-130000.gz, size 96M
pagecounts-20120416-140000.gz, size 99M
pagecounts-20120416-150000.gz, size 100M
pagecounts-20120416-160000.gz, size 100M
pagecounts-20120416-170000.gz, size 97M
pagecounts-20120416-180000.gz, size 96M
pagecounts-20120416-190001.gz, size 96M
pagecounts-20120416-200000.gz, size 94M
pagecounts-20120416-210000.gz, size 91M
pagecounts-20120416-220000.gz, size 80M
pagecounts-20120416-230000.gz, size 70M
pagecounts-20120417-000000.gz, size 71M
pagecounts-20120417-010000.gz, size 70M
pagecounts-20120417-020000.gz, size 71M
pagecounts-20120417-030000.gz, size 65M
pagecounts-20120417-040000.gz, size 66M
pagecounts-20120417-050000.gz, size 66M
pagecounts-20120417-060000.gz, size 68M
pagecounts-20120417-070000.gz, size 73M
pagecounts-20120417-080000.gz, size 76M
pagecounts-20120417-090001.gz, size 79M
pagecounts-20120417-100000.gz, size 81M
pagecounts-20120417-110000.gz, size 91M
pagecounts-20120417-120000.gz, size 91M
pagecounts-20120417-130000.gz, size 95M
pagecounts-20120417-140000.gz, size 96M
pagecounts-20120417-150000.gz, size 95M
pagecounts-20120417-160000.gz, size 95M
pagecounts-20120417-170000.gz, size 95M
pagecounts-20120417-180000.gz, size 93M
pagecounts-20120417-190000.gz, size 92M
pagecounts-20120417-200000.gz, size 90M
pagecounts-20120417-210000.gz, size 87M
pagecounts-20120417-220001.gz, size 80M
pagecounts-20120417-230000.gz, size 73M
pagecounts-20120418-000000.gz, size 69M
pagecounts-20120418-010000.gz, size 66M
pagecounts-20120418-020000.gz, size 66M
pagecounts-20120418-030000.gz, size 64M
pagecounts-20120418-040000.gz, size 65M
pagecounts-20120418-050000.gz, size 65M
pagecounts-20120418-060000.gz, size 67M
pagecounts-20120418-070000.gz, size 73M
pagecounts-20120418-080000.gz, size 80M
pagecounts-20120418-090000.gz, size 85M
pagecounts-20120418-100000.gz, size 89M
pagecounts-20120418-110000.gz, size 90M
pagecounts-20120418-120001.gz, size 91M
pagecounts-20120418-130000.gz, size 94M
pagecounts-20120418-140000.gz, size 97M
pagecounts-20120418-150000.gz, size 99M
pagecounts-20120418-160000.gz, size 96M
pagecounts-20120418-170000.gz, size 94M
pagecounts-20120418-180000.gz, size 93M
pagecounts-20120418-190000.gz, size 92M
pagecounts-20120418-200000.gz, size 89M
pagecounts-20120418-210000.gz, size 86M
pagecounts-20120418-220000.gz, size 80M
pagecounts-20120418-230000.gz, size 72M
pagecounts-20120419-000000.gz, size 67M
pagecounts-20120419-010000.gz, size 67M
pagecounts-20120419-020001.gz, size 67M
pagecounts-20120419-030000.gz, size 66M
pagecounts-20120419-040000.gz, size 65M
pagecounts-20120419-050000.gz, size 67M
pagecounts-20120419-060000.gz, size 68M
pagecounts-20120419-070000.gz, size 84M
pagecounts-20120419-080000.gz, size 88M
pagecounts-20120419-090000.gz, size 87M
pagecounts-20120419-100000.gz, size 87M
pagecounts-20120419-110000.gz, size 89M
pagecounts-20120419-120000.gz, size 93M
pagecounts-20120419-130000.gz, size 95M
pagecounts-20120419-140000.gz, size 98M
pagecounts-20120419-150001.gz, size 98M
pagecounts-20120419-160000.gz, size 96M
pagecounts-20120419-170000.gz, size 95M
pagecounts-20120419-180000.gz, size 93M
pagecounts-20120419-190000.gz, size 91M
pagecounts-20120419-200000.gz, size 92M
pagecounts-20120419-210000.gz, size 85M
pagecounts-20120419-220000.gz, size 80M
pagecounts-20120419-230000.gz, size 73M
pagecounts-20120420-000000.gz, size 70M
pagecounts-20120420-010000.gz, size 69M
pagecounts-20120420-020000.gz, size 68M
pagecounts-20120420-030000.gz, size 69M
pagecounts-20120420-040001.gz, size 67M
pagecounts-20120420-050000.gz, size 74M
pagecounts-20120420-060000.gz, size 78M
pagecounts-20120420-070000.gz, size 87M
pagecounts-20120420-080000.gz, size 82M
pagecounts-20120420-090000.gz, size 87M
pagecounts-20120420-100000.gz, size 83M
pagecounts-20120420-110000.gz, size 87M
pagecounts-20120420-120000.gz, size 87M
pagecounts-20120420-130000.gz, size 91M
pagecounts-20120420-140000.gz, size 93M
pagecounts-20120420-150000.gz, size 92M
pagecounts-20120420-160000.gz, size 91M
pagecounts-20120420-170001.gz, size 88M
pagecounts-20120420-180000.gz, size 86M
pagecounts-20120420-190000.gz, size 85M
pagecounts-20120420-200000.gz, size 87M
pagecounts-20120420-210000.gz, size 86M
pagecounts-20120420-220000.gz, size 78M
pagecounts-20120420-230000.gz, size 75M
pagecounts-20120421-000000.gz, size 72M
pagecounts-20120421-010000.gz, size 66M
pagecounts-20120421-020000.gz, size 65M
pagecounts-20120421-030000.gz, size 69M
pagecounts-20120421-040000.gz, size 72M
pagecounts-20120421-050000.gz, size 77M
pagecounts-20120421-060000.gz, size 75M
pagecounts-20120421-070001.gz, size 71M
pagecounts-20120421-080000.gz, size 77M
pagecounts-20120421-090000.gz, size 76M
pagecounts-20120421-100000.gz, size 78M
pagecounts-20120421-110000.gz, size 84M
pagecounts-20120421-120000.gz, size 79M
pagecounts-20120421-130000.gz, size 82M
pagecounts-20120421-140000.gz, size 83M
pagecounts-20120421-150000.gz, size 85M
pagecounts-20120421-160000.gz, size 89M
pagecounts-20120421-170000.gz, size 89M
pagecounts-20120421-180000.gz, size 86M
pagecounts-20120421-190000.gz, size 82M
pagecounts-20120421-200001.gz, size 82M
pagecounts-20120421-210000.gz, size 81M
pagecounts-20120421-220000.gz, size 77M
pagecounts-20120421-230000.gz, size 73M
pagecounts-20120422-000000.gz, size 68M
pagecounts-20120422-010000.gz, size 69M
pagecounts-20120422-020000.gz, size 71M
pagecounts-20120422-030000.gz, size 73M
pagecounts-20120422-040000.gz, size 67M
pagecounts-20120422-050000.gz, size 66M
pagecounts-20120422-060000.gz, size 68M
pagecounts-20120422-070000.gz, size 71M
pagecounts-20120422-080000.gz, size 77M
pagecounts-20120422-090000.gz, size 83M
pagecounts-20120422-100000.gz, size 84M
pagecounts-20120422-110001.gz, size 86M
pagecounts-20120422-120000.gz, size 87M
pagecounts-20120422-130000.gz, size 87M
pagecounts-20120422-140000.gz, size 89M
pagecounts-20120422-150000.gz, size 93M
pagecounts-20120422-160000.gz, size 91M
pagecounts-20120422-170000.gz, size 91M
pagecounts-20120422-180000.gz, size 92M
pagecounts-20120422-190000.gz, size 89M
pagecounts-20120422-200000.gz, size 90M
pagecounts-20120422-210000.gz, size 86M
pagecounts-20120422-220000.gz, size 80M
pagecounts-20120422-230001.gz, size 76M
pagecounts-20120423-000000.gz, size 71M
pagecounts-20120423-010000.gz, size 68M
pagecounts-20120423-020000.gz, size 66M
pagecounts-20120423-030000.gz, size 67M
pagecounts-20120423-040000.gz, size 66M
pagecounts-20120423-050000.gz, size 66M
pagecounts-20120423-060000.gz, size 70M
pagecounts-20120423-070000.gz, size 73M
pagecounts-20120423-080000.gz, size 78M
pagecounts-20120423-090000.gz, size 82M
pagecounts-20120423-100000.gz, size 85M
pagecounts-20120423-110000.gz, size 91M
pagecounts-20120423-120000.gz, size 93M
pagecounts-20120423-130001.gz, size 97M
pagecounts-20120423-140000.gz, size 100M
pagecounts-20120423-150000.gz, size 102M
pagecounts-20120423-160000.gz, size 100M
pagecounts-20120423-170000.gz, size 99M
pagecounts-20120423-180000.gz, size 100M
pagecounts-20120423-190000.gz, size 98M
pagecounts-20120423-200000.gz, size 98M
pagecounts-20120423-210000.gz, size 96M
pagecounts-20120423-220000.gz, size 89M
pagecounts-20120423-230000.gz, size 80M
pagecounts-20120424-000001.gz, size 69M
pagecounts-20120424-010000.gz, size 63M
pagecounts-20120424-020000.gz, size 61M
pagecounts-20120424-030000.gz, size 60M
pagecounts-20120424-040000.gz, size 59M
pagecounts-20120424-050000.gz, size 60M
pagecounts-20120424-060000.gz, size 63M
pagecounts-20120424-070000.gz, size 68M
pagecounts-20120424-080000.gz, size 76M
pagecounts-20120424-090000.gz, size 83M
pagecounts-20120424-100000.gz, size 84M
pagecounts-20120424-110000.gz, size 84M
pagecounts-20120424-120000.gz, size 87M
pagecounts-20120424-130000.gz, size 92M
pagecounts-20120424-140001.gz, size 94M
pagecounts-20120424-150000.gz, size 94M
pagecounts-20120424-160000.gz, size 95M
pagecounts-20120424-170000.gz, size 96M
pagecounts-20120424-180000.gz, size 95M
pagecounts-20120424-190000.gz, size 95M
pagecounts-20120424-200000.gz, size 92M
pagecounts-20120424-210000.gz, size 89M
pagecounts-20120424-220000.gz, size 87M
pagecounts-20120424-230000.gz, size 81M
pagecounts-20120425-000000.gz, size 78M
pagecounts-20120425-010000.gz, size 78M
pagecounts-20120425-020000.gz, size 73M
pagecounts-20120425-030001.gz, size 74M
pagecounts-20120425-040000.gz, size 78M
pagecounts-20120425-050000.gz, size 69M
pagecounts-20120425-060000.gz, size 74M
pagecounts-20120425-070000.gz, size 81M
pagecounts-20120425-080000.gz, size 82M
pagecounts-20120425-090000.gz, size 88M
pagecounts-20120425-100000.gz, size 87M
pagecounts-20120425-110000.gz, size 87M
pagecounts-20120425-120000.gz, size 90M
pagecounts-20120425-130000.gz, size 95M
pagecounts-20120425-140000.gz, size 99M
pagecounts-20120425-150000.gz, size 104M
pagecounts-20120425-160001.gz, size 102M
pagecounts-20120425-170000.gz, size 101M
pagecounts-20120425-180000.gz, size 98M
pagecounts-20120425-190000.gz, size 96M
pagecounts-20120425-200000.gz, size 93M
pagecounts-20120425-210000.gz, size 91M
pagecounts-20120425-220000.gz, size 86M
pagecounts-20120425-230000.gz, size 80M
pagecounts-20120426-000000.gz, size 80M
pagecounts-20120426-010000.gz, size 79M
pagecounts-20120426-020000.gz, size 78M
pagecounts-20120426-030001.gz, size 78M
pagecounts-20120426-040000.gz, size 79M
pagecounts-20120426-050000.gz, size 77M
pagecounts-20120426-060000.gz, size 77M
pagecounts-20120426-070000.gz, size 68M
pagecounts-20120426-080000.gz, size 82M
pagecounts-20120426-090000.gz, size 89M
pagecounts-20120426-100000.gz, size 92M
pagecounts-20120426-110000.gz, size 94M
pagecounts-20120426-120000.gz, size 94M
pagecounts-20120426-130000.gz, size 97M
pagecounts-20120426-140001.gz, size 97M
pagecounts-20120426-150000.gz, size 100M
pagecounts-20120426-160000.gz, size 100M
pagecounts-20120426-170000.gz, size 97M
pagecounts-20120426-180000.gz, size 95M
pagecounts-20120426-190000.gz, size 95M
pagecounts-20120426-200000.gz, size 94M
pagecounts-20120426-210000.gz, size 91M
pagecounts-20120426-220000.gz, size 86M
pagecounts-20120426-230000.gz, size 82M
pagecounts-20120427-000000.gz, size 80M
pagecounts-20120427-010001.gz, size 73M
pagecounts-20120427-020000.gz, size 71M
pagecounts-20120427-030000.gz, size 69M
pagecounts-20120427-040000.gz, size 69M
pagecounts-20120427-050000.gz, size 70M
pagecounts-20120427-060000.gz, size 73M
pagecounts-20120427-070000.gz, size 80M
pagecounts-20120427-080000.gz, size 82M
pagecounts-20120427-090000.gz, size 84M
pagecounts-20120427-100000.gz, size 85M
pagecounts-20120427-110000.gz, size 85M
pagecounts-20120427-120000.gz, size 92M
pagecounts-20120427-130000.gz, size 94M
pagecounts-20120427-140001.gz, size 93M
pagecounts-20120427-150000.gz, size 96M
pagecounts-20120427-160000.gz, size 95M
pagecounts-20120427-170000.gz, size 92M
pagecounts-20120427-180000.gz, size 92M
pagecounts-20120427-190000.gz, size 91M
pagecounts-20120427-200000.gz, size 91M
pagecounts-20120427-210000.gz, size 89M
pagecounts-20120427-220000.gz, size 85M
pagecounts-20120427-230000.gz, size 80M
pagecounts-20120428-000000.gz, size 76M
pagecounts-20120428-010001.gz, size 70M
pagecounts-20120428-020000.gz, size 67M
pagecounts-20120428-030000.gz, size 67M
pagecounts-20120428-040000.gz, size 67M
pagecounts-20120428-050000.gz, size 71M
pagecounts-20120428-060000.gz, size 68M
pagecounts-20120428-070000.gz, size 71M
pagecounts-20120428-080000.gz, size 75M
pagecounts-20120428-090000.gz, size 74M
pagecounts-20120428-100000.gz, size 84M
pagecounts-20120428-110000.gz, size 85M
pagecounts-20120428-120000.gz, size 86M
pagecounts-20120428-130001.gz, size 86M
pagecounts-20120428-140000.gz, size 88M
pagecounts-20120428-150000.gz, size 89M
pagecounts-20120428-160000.gz, size 88M
